"panel","chr","from","to","length","count","relcount","rel1Mcount"
"AXB","1",52074620,53273314,1198695,1,0.04,0.0333696227981263
"AXB","16",81106489,82311386,1204898,1,0.04,0.033197830853732
"BXD","X",128384840,130040292,1655453,5,0.0549450549450549,0.0331903442411563
"AXB","11",70437651,71644165,1206515,1,0.04,0.0331533383339619
"AXB","12",46209312,47417584,1208273,1,0.04,0.033105101247814
"BXD","8",42463227,44456509,1993283,6,0.0659340659340659,0.0330781258527093
"BXD","11",90513883,90546474,32592,3,0.032967032967033,0.032967032967033
"BXD","17",67934703,68128136,193434,3,0.032967032967033,0.032967032967033
"BXD","2",18880320,18901943,21624,3,0.032967032967033,0.032967032967033
"BXD","6",55074346,55115344,40999,3,0.032967032967033,0.032967032967033
"BXD","8",110489071,110523305,34235,3,0.032967032967033,0.032967032967033
"BXD","1",74026361,74104949,78589,3,0.032967032967033,0.032967032967033
"BXD","11",47388820,47930883,542064,3,0.032967032967033,0.032967032967033
"BXD","12",46565184,46696076,130893,3,0.032967032967033,0.032967032967033
"BXD","15",95657841,95684532,26692,3,0.032967032967033,0.032967032967033
"BXD","14",120021468,120051186,29719,3,0.032967032967033,0.032967032967033
"BXD","19",7055260,7254968,199709,3,0.032967032967033,0.032967032967033
"BXD","1",160303383,160311601,8219,3,0.032967032967033,0.032967032967033
"BXD","1",193791576,193824266,32691,3,0.032967032967033,0.032967032967033
"BXD","10",28439199,28474733,35535,3,0.032967032967033,0.032967032967033
"BXD","10",67747984,67803368,55385,3,0.032967032967033,0.032967032967033
"BXD","12",59985753,60142024,156272,3,0.032967032967033,0.032967032967033
"BXD","13",99451093,99512850,61758,3,0.032967032967033,0.032967032967033
"BXD","13",102541092,102649198,108107,3,0.032967032967033,0.032967032967033
"BXD","14",120681018,120720747,39730,3,0.032967032967033,0.032967032967033
"BXD","15",90323801,90376371,52571,3,0.032967032967033,0.032967032967033
"BXD","16",33813022,33937752,124731,3,0.032967032967033,0.032967032967033
"BXD","16",36582066,36611866,29801,3,0.032967032967033,0.032967032967033
"BXD","17",49623515,49628251,4737,3,0.032967032967033,0.032967032967033
"BXD","17",51634998,51848322,213325,3,0.032967032967033,0.032967032967033
"BXD","17",52680823,52711642,30820,3,0.032967032967033,0.032967032967033
"BXD","19",26353327,26432283,78957,3,0.032967032967033,0.032967032967033
"BXD","19",36131093,36212531,81439,3,0.032967032967033,0.032967032967033
"BXD","2",101272106,101538973,266868,3,0.032967032967033,0.032967032967033
"BXD","3",65327925,65367930,40006,3,0.032967032967033,0.032967032967033
"BXD","5",66769005,66775592,6588,3,0.032967032967033,0.032967032967033
"BXD","7",47965500,47976814,11315,3,0.032967032967033,0.032967032967033
"BXD","8",102939990,102984625,44636,3,0.032967032967033,0.032967032967033
"BXD","1",15934089,15971419,37331,3,0.032967032967033,0.032967032967033
"BXD","11",42773292,42823446,50155,3,0.032967032967033,0.032967032967033
"BXD","11",102087002,102118424,31423,3,0.032967032967033,0.032967032967033
"BXD","13",59449430,59453968,4539,3,0.032967032967033,0.032967032967033
"BXD","13",118339329,118360190,20862,3,0.032967032967033,0.032967032967033
"BXD","16",85642728,85801560,158833,3,0.032967032967033,0.032967032967033
"BXD","17",45461964,45495426,33463,3,0.032967032967033,0.032967032967033
"BXD","2",46003685,46012213,8529,3,0.032967032967033,0.032967032967033
"BXD","3",41888674,41965840,77167,3,0.032967032967033,0.032967032967033
"BXD","3",138478083,138568901,90819,3,0.032967032967033,0.032967032967033
"BXD","4",155315899,155344862,28964,3,0.032967032967033,0.032967032967033
"BXD","6",89110747,89163576,52830,3,0.032967032967033,0.032967032967033
"BXD","6",116772784,116847501,74718,3,0.032967032967033,0.032967032967033
"BXD","7",120982853,120993209,10357,3,0.032967032967033,0.032967032967033
"BXD","9",37150065,37316907,166843,3,0.032967032967033,0.032967032967033
"BXD","1",89174216,89196647,22432,3,0.032967032967033,0.032967032967033
"BXD","1",92540825,93001661,460837,3,0.032967032967033,0.032967032967033
"BXD","14",119023408,119398903,375496,3,0.032967032967033,0.032967032967033
"BXD","2",178979194,179014232,35039,3,0.032967032967033,0.032967032967033
"BXD","5",39815260,39846115,30856,3,0.032967032967033,0.032967032967033
"BXD","6",148769565,149016661,247097,3,0.032967032967033,0.032967032967033
"BXD","7",144966455,145055383,88929,3,0.032967032967033,0.032967032967033
"BXD","10",18624692,18639782,15091,3,0.032967032967033,0.032967032967033
"BXD","11",88316998,88328636,11639,3,0.032967032967033,0.032967032967033
"BXD","11",104539576,104611986,72411,3,0.032967032967033,0.032967032967033
"BXD","12",118008046,118016746,8701,3,0.032967032967033,0.032967032967033
"BXD","17",43937048,43977964,40917,3,0.032967032967033,0.032967032967033
"BXD","17",64375222,64833211,457990,3,0.032967032967033,0.032967032967033
"BXD","2",106892490,106925511,33022,3,0.032967032967033,0.032967032967033
"BXD","3",85838066,86006513,168448,3,0.032967032967033,0.032967032967033
"BXD","3",99388179,99407265,19087,3,0.032967032967033,0.032967032967033
"BXD","5",127289396,127360345,70950,3,0.032967032967033,0.032967032967033
"BXD","7",123828993,123858185,29193,3,0.032967032967033,0.032967032967033
"BXD","9",58639428,58765013,125586,3,0.032967032967033,0.032967032967033
"BXD","9",66616470,66837584,221115,3,0.032967032967033,0.032967032967033
"BXD","1",96419820,96519847,100028,3,0.032967032967033,0.032967032967033
"BXD","10",85571333,85660162,88830,3,0.032967032967033,0.032967032967033
"BXD","10",104978542,105025438,46897,3,0.032967032967033,0.032967032967033
"BXD","2",178741402,178823403,82002,3,0.032967032967033,0.032967032967033
"BXD","3",20925490,21250740,325251,3,0.032967032967033,0.032967032967033
"BXD","6",144896953,145375221,478269,3,0.032967032967033,0.032967032967033
"BXD","16",84753061,84852645,99585,3,0.032967032967033,0.032967032967033
"BXD","17",27585675,27603102,17428,3,0.032967032967033,0.032967032967033
"BXD","3",38845786,39184903,339118,3,0.032967032967033,0.032967032967033
"BXD","6",127151777,127241422,89646,3,0.032967032967033,0.032967032967033
"BXD","2",154533383,155060763,527381,3,0.032967032967033,0.032967032967033
"BXD","3",40222858,40267699,44842,3,0.032967032967033,0.032967032967033
"BXD","6",49462307,49503151,40845,3,0.032967032967033,0.032967032967033
"BXD","7",142793403,143582074,788672,3,0.032967032967033,0.032967032967033
"BXD","10",46354127,46416712,62586,3,0.032967032967033,0.032967032967033
"BXD","10",67653354,67661755,8402,3,0.032967032967033,0.032967032967033
"BXD","11",103276928,103474312,197385,3,0.032967032967033,0.032967032967033
"BXD","2",118687990,118700213,12224,3,0.032967032967033,0.032967032967033
"BXD","4",107097862,107221257,123396,3,0.032967032967033,0.032967032967033
"BXD","14",100905587,101056310,150724,3,0.032967032967033,0.032967032967033
"BXD","1",80206427,80235288,28862,3,0.032967032967033,0.032967032967033
"BXD","2",106294450,106505491,211042,3,0.032967032967033,0.032967032967033
"BXD","10",114024167,114517736,493570,3,0.032967032967033,0.032967032967033
"BXD","11",20547225,20711370,164146,3,0.032967032967033,0.032967032967033
"BXD","15",102884942,102952752,67811,3,0.032967032967033,0.032967032967033
"BXD","4",81101601,81303985,202385,3,0.032967032967033,0.032967032967033
"BXD","4",125971596,126059738,88143,3,0.032967032967033,0.032967032967033
"BXD","6",23192014,24058036,866023,3,0.032967032967033,0.032967032967033
"BXD","9",69498428,69706341,207914,3,0.032967032967033,0.032967032967033
"BXD","1",22064921,22094566,29646,3,0.032967032967033,0.032967032967033
"BXD","1",27305208,27321155,15948,3,0.032967032967033,0.032967032967033
"BXD","10",7220274,7324893,104620,3,0.032967032967033,0.032967032967033
"BXD","11",42580411,42615338,34928,3,0.032967032967033,0.032967032967033
"BXD","7",35811329,35893828,82500,3,0.032967032967033,0.032967032967033
"BXD","8",77490698,77589663,98966,3,0.032967032967033,0.032967032967033
"BXD","4",5526216,6301847,775632,3,0.032967032967033,0.032967032967033
"BXD","4",119911261,119930528,19268,3,0.032967032967033,0.032967032967033
"BXD","5",23868745,23876829,8085,3,0.032967032967033,0.032967032967033
"BXD","8",63889001,63955779,66779,3,0.032967032967033,0.032967032967033
"BXD","X",132791936,132824800,32865,3,0.032967032967033,0.032967032967033
"BXD","10",13398988,13418517,19530,3,0.032967032967033,0.032967032967033
"BXD","14",78441116,78691560,250445,3,0.032967032967033,0.032967032967033
"BXD","5",76230237,76254714,24478,3,0.032967032967033,0.032967032967033
"BXD","X",48083715,48727932,644218,3,0.032967032967033,0.032967032967033
"BXD","14",81342061,81372130,30070,3,0.032967032967033,0.032967032967033
"BXD","15",86802942,86809411,6470,3,0.032967032967033,0.032967032967033
"BXD","4",9075277,9183050,107774,3,0.032967032967033,0.032967032967033
"BXD","11",116889359,117023348,133990,3,0.032967032967033,0.032967032967033
"BXD","4",40972608,41138848,166241,3,0.032967032967033,0.032967032967033
"BXD","7",31316196,31316870,675,3,0.032967032967033,0.032967032967033
"BXD","1",39077592,39197264,119673,3,0.032967032967033,0.032967032967033
"BXD","2",99634632,99650573,15942,3,0.032967032967033,0.032967032967033
"BXD","2",165528842,165576578,47737,3,0.032967032967033,0.032967032967033
"BXD","7",124151625,124308076,156452,3,0.032967032967033,0.032967032967033
"BXD","11",106244293,106549473,305181,3,0.032967032967033,0.032967032967033
"BXD","11",63036769,63043491,6723,3,0.032967032967033,0.032967032967033
"BXD","14",65227276,65300510,73235,3,0.032967032967033,0.032967032967033
"BXD","14",120366386,120383494,17109,3,0.032967032967033,0.032967032967033
"BXD","15",45016290,45103193,86904,3,0.032967032967033,0.032967032967033
"BXD","5",97962502,97969821,7320,3,0.032967032967033,0.032967032967033
"BXD","7",81483063,81509637,26575,3,0.032967032967033,0.032967032967033
"BXD","8",93131610,93172236,40627,3,0.032967032967033,0.032967032967033
"BXD","9",106603531,107541580,938050,3,0.032967032967033,0.032967032967033
"BXD","17",50827925,50872669,44745,3,0.032967032967033,0.032967032967033
"BXD","6",12681596,12746974,65379,3,0.032967032967033,0.032967032967033
"BXD","6",122280472,122729123,448652,3,0.032967032967033,0.032967032967033
"BXD","2",17837133,17880482,43350,3,0.032967032967033,0.032967032967033
"BXD","6",32351934,32489323,137390,3,0.032967032967033,0.032967032967033
"BXD","15",41596408,41610079,13672,3,0.032967032967033,0.032967032967033
"BXD","19",48646964,48653109,6146,3,0.032967032967033,0.032967032967033
"BXD","2",41468331,41483052,14722,3,0.032967032967033,0.032967032967033
"BXD","5",102537262,103038213,500952,3,0.032967032967033,0.032967032967033
"BXD","7",122487274,122489682,2409,3,0.032967032967033,0.032967032967033
"BXD","17",3650610,3691079,40470,3,0.032967032967033,0.032967032967033
"BXD","4",125041771,125174329,132559,3,0.032967032967033,0.032967032967033
"BXD","17",76726769,76816780,90012,3,0.032967032967033,0.032967032967033
"BXD","8",130340663,130347711,7049,3,0.032967032967033,0.032967032967033
"BXD","16",73096968,73451697,354730,3,0.032967032967033,0.032967032967033
"BXD","5",55195252,55230119,34868,3,0.032967032967033,0.032967032967033
"BXD","13",91507590,91589868,82279,3,0.032967032967033,0.032967032967033
"BXD","15",94975462,95004097,28636,3,0.032967032967033,0.032967032967033
"BXD","17",91986317,92060286,73970,3,0.032967032967033,0.032967032967033
"BXD","11",55076883,55207958,131076,3,0.032967032967033,0.032967032967033
"BXD","12",46031419,46239485,208067,3,0.032967032967033,0.032967032967033
"BXD","7",103120267,103146114,25848,3,0.032967032967033,0.032967032967033
"BXD","9",34808713,34866565,57853,3,0.032967032967033,0.032967032967033
"BXD","9",106477603,106603529,125927,3,0.032967032967033,0.032967032967033
"BXD","17",84053820,84101562,47743,3,0.032967032967033,0.032967032967033
"BXD","19",22509596,22530893,21298,3,0.032967032967033,0.032967032967033
"BXD","X",128310065,128384838,74774,3,0.032967032967033,0.032967032967033
"BXD","1",58081113,58172416,91304,3,0.032967032967033,0.032967032967033
"BXD","15",94079286,94090809,11524,3,0.032967032967033,0.032967032967033
"BXD","16",97760249,97788528,28280,3,0.032967032967033,0.032967032967033
"BXD","17",21732884,21819299,86416,3,0.032967032967033,0.032967032967033
"BXD","17",48635095,48739176,104082,3,0.032967032967033,0.032967032967033
"BXD","3",39184905,39549751,364847,3,0.032967032967033,0.032967032967033
"BXD","3",144262529,144337964,75436,3,0.032967032967033,0.032967032967033
"BXD","5",113692088,113802973,110886,3,0.032967032967033,0.032967032967033
"BXD","6",52012396,52053614,41219,3,0.032967032967033,0.032967032967033
"BXD","7",122213584,122227898,14315,3,0.032967032967033,0.032967032967033
"BXD","8",22999522,23004523,5002,3,0.032967032967033,0.032967032967033
"BXD","1",188821869,188869944,48076,3,0.032967032967033,0.032967032967033
"BXD","10",124981173,125008070,26898,3,0.032967032967033,0.032967032967033
"BXD","14",72036587,72405682,369096,3,0.032967032967033,0.032967032967033
"BXD","19",40423561,40444773,21213,3,0.032967032967033,0.032967032967033
"BXD","3",97477475,98090359,612885,3,0.032967032967033,0.032967032967033
"BXD","3",119342295,119392186,49892,3,0.032967032967033,0.032967032967033
"BXD","4",20432717,20458111,25395,3,0.032967032967033,0.032967032967033
"BXD","4",108876671,108889965,13295,3,0.032967032967033,0.032967032967033
"BXD","4",140337991,140355525,17535,3,0.032967032967033,0.032967032967033
"BXD","6",110849174,110867932,18759,3,0.032967032967033,0.032967032967033
"BXD","7",104613847,104617770,3924,3,0.032967032967033,0.032967032967033
"BXD","9",87350725,87398946,48222,3,0.032967032967033,0.032967032967033
"BXD","1",141134357,141343161,208805,3,0.032967032967033,0.032967032967033
"BXD","13",100723868,101027612,303745,3,0.032967032967033,0.032967032967033
"BXD","16",51052822,51070059,17238,3,0.032967032967033,0.032967032967033
"BXD","17",90779233,90801724,22492,3,0.032967032967033,0.032967032967033
"BXD","18",69238278,69327221,88944,3,0.032967032967033,0.032967032967033
"BXD","2",180223102,180337909,114808,3,0.032967032967033,0.032967032967033
"BXD","3",143232984,143265200,32217,3,0.032967032967033,0.032967032967033
"BXD","5",118232842,118260551,27710,3,0.032967032967033,0.032967032967033
"BXD","6",43946759,43971904,25146,3,0.032967032967033,0.032967032967033
"BXD","7",37455054,37478542,23489,3,0.032967032967033,0.032967032967033
"BXD","8",74465192,74488685,23494,3,0.032967032967033,0.032967032967033
"BXD","9",51266535,51289441,22907,3,0.032967032967033,0.032967032967033
"BXD","9",64309300,64361157,51858,3,0.032967032967033,0.032967032967033
"BXD","13",110400258,110406925,6668,3,0.032967032967033,0.032967032967033
"BXD","14",47167625,47204457,36833,3,0.032967032967033,0.032967032967033
"BXD","4",73889519,73898813,9295,3,0.032967032967033,0.032967032967033
"BXD","9",84989202,85010951,21750,3,0.032967032967033,0.032967032967033
"BXD","10",12542516,12604547,62032,3,0.032967032967033,0.032967032967033
"BXD","13",39906643,39985236,78594,3,0.032967032967033,0.032967032967033
"BXD","19",8614034,8755893,141860,3,0.032967032967033,0.032967032967033
"BXD","19",57787196,57831412,44217,3,0.032967032967033,0.032967032967033
"BXD","8",118505241,118509314,4074,3,0.032967032967033,0.032967032967033
"BXD","9",68604060,68624400,20341,3,0.032967032967033,0.032967032967033
"BXD","10",90900368,91167458,267091,3,0.032967032967033,0.032967032967033
"BXD","3",87557326,87658786,101461,3,0.032967032967033,0.032967032967033
"BXD","12",105497719,105498304,586,3,0.032967032967033,0.032967032967033
"BXD","4",62087138,62311189,224052,3,0.032967032967033,0.032967032967033
"BXD","3",38414910,38426720,11811,3,0.032967032967033,0.032967032967033
"BXD","5",43386561,43567476,180916,3,0.032967032967033,0.032967032967033
"BXD","6",25143653,25198668,55016,3,0.032967032967033,0.032967032967033
"BXD","7",65621652,65666355,44704,3,0.032967032967033,0.032967032967033
"BXD","9",80904226,80917406,13181,3,0.032967032967033,0.032967032967033
"BXD","1",108645408,108836537,191130,3,0.032967032967033,0.032967032967033
"BXD","13",56020677,56042725,22049,3,0.032967032967033,0.032967032967033
"BXD","15",73265537,73300921,35385,3,0.032967032967033,0.032967032967033
"BXD","15",89297853,89383181,85329,3,0.032967032967033,0.032967032967033
"BXD","19",16784966,16874715,89750,3,0.032967032967033,0.032967032967033
"BXD","2",162448505,162462291,13787,3,0.032967032967033,0.032967032967033
"BXD","6",116847503,116893021,45519,3,0.032967032967033,0.032967032967033
"BXD","12",59034908,59056312,21405,3,0.032967032967033,0.032967032967033
"BXD","2",74358063,74945983,587921,3,0.032967032967033,0.032967032967033
"BXD","4",3591811,3623302,31492,3,0.032967032967033,0.032967032967033
"BXD","4",126389526,126411494,21969,3,0.032967032967033,0.032967032967033
"BXD","7",77175092,77651350,476259,3,0.032967032967033,0.032967032967033
"BXD","1",169124794,169153012,28219,3,0.032967032967033,0.032967032967033
"BXD","13",46752052,46830156,78105,3,0.032967032967033,0.032967032967033
"BXD","14",47116849,47155083,38235,3,0.032967032967033,0.032967032967033
"BXD","15",70205078,70219591,14514,3,0.032967032967033,0.032967032967033
"BXD","19",8884937,9101494,216558,3,0.032967032967033,0.032967032967033
"BXD","4",124591576,124841413,249838,3,0.032967032967033,0.032967032967033
"BXD","11",98133255,98168389,35135,3,0.032967032967033,0.032967032967033
"BXD","16",39600923,39620423,19501,3,0.032967032967033,0.032967032967033
"BXD","6",125873146,126740741,867596,3,0.032967032967033,0.032967032967033
"BXD","12",105845132,105853428,8297,3,0.032967032967033,0.032967032967033
"BXD","6",28190793,28665962,475170,3,0.032967032967033,0.032967032967033
"BXD","10",120856131,120883230,27100,3,0.032967032967033,0.032967032967033
"BXD","3",81892145,82055130,162986,3,0.032967032967033,0.032967032967033
"BXD","1",65203140,65210123,6984,3,0.032967032967033,0.032967032967033
"BXD","17",8037390,8380606,343217,3,0.032967032967033,0.032967032967033
"BXD","18",71188772,71213821,25050,3,0.032967032967033,0.032967032967033
"BXD","19",30746428,30877437,131010,3,0.032967032967033,0.032967032967033
"BXD","15",91249542,91591004,341463,3,0.032967032967033,0.032967032967033
"BXD","11",36551308,36595769,44462,3,0.032967032967033,0.032967032967033
"BXD","14",117309113,117332860,23748,3,0.032967032967033,0.032967032967033
"BXD","3",8842773,9071138,228366,3,0.032967032967033,0.032967032967033
"BXD","4",32163290,32187428,24139,3,0.032967032967033,0.032967032967033
"BXD","6",125515889,125873144,357256,3,0.032967032967033,0.032967032967033
"BXD","1",186146985,186175634,28650,3,0.032967032967033,0.032967032967033
"BXD","12",39523267,39657106,133840,3,0.032967032967033,0.032967032967033
"BXD","X",134541559,134557316,15758,3,0.032967032967033,0.032967032967033
"BXD","5",143123216,143596276,473061,3,0.032967032967033,0.032967032967033
"BXD","3",69874282,69957386,83105,3,0.032967032967033,0.032967032967033
"BXD","X",150079520,150137380,57861,3,0.032967032967033,0.032967032967033
"LXS","11",90649015,93019808,2370794,5,0.078125,0.032953095039046
"BXD","2",131942989,134626703,2683715,8,0.0879120879120879,0.0327576094749584
"AXB","3",52771279,56453517,3682239,3,0.12,0.0325888678057019
"BXD","5",37230541,38918404,1687864,5,0.0549450549450549,0.032553010755046
"LXS","2",24701040,26148332,1447293,3,0.046875,0.0323880513482757
"LXS","3",94933347,96381675,1448329,3,0.046875,0.0323648839455676
"AXB","7",135825552,137061570,1236019,1,0.04,0.0323619620733986
"LXS","12",31940483,35333655,3393173,7,0.109375,0.0322338413042895
